timestamp,open,high,low,close,volume,ema_10,ema_20,ema_50,rsi_14,macd,macd_signal,macd_histogram
2025-04-28 20:29:00,94647.67,94652.19,94647.67,94652.19,0.93907,94647.41770822289,94649.40912377626,94659.5669487203,49.3213272711407,-9.140729029473732,-17.086847894909663,7.946118865435931
2025-04-28 20:30:00,94652.19,94680.0,94590.15,94590.15,4.34643,94637.0053976369,94643.76539770231,94656.84471543715,41.394186515326965,-12.952850320929429,-16.260048380113616,3.307198059184188
2025-04-28 20:31:00,94590.16,94594.9,94565.21,94565.22,3.42621,94623.95350715744,94636.28488363544,94653.25158934158,38.70231729712873,-17.78066215531726,-16.564171135154346,-1.2164910201629129
2025-04-28 20:32:00,94565.21,94565.21,94528.4,94528.4,2.40058,94606.58014221973,94626.01013281304,94648.3554485831,35.07444795579363,-24.297715163396788,-18.110879940802835,-6.1868352225939525
2025-04-28 20:33:00,94528.4,94576.0,94528.4,94576.0,3.67101,94601.0201163616,94621.24726302132,94645.51798001122,42.56935443831198,-25.329620338816312,-19.55462802040553,-5.774992318410781
2025-04-28 20:34:00,94576.0,94601.49,94575.99,94595.26,1.89216,94599.97282247766,94618.7722855907,94643.54707883432,45.31987007692163,-24.313026156145497,-20.506307647553527,-3.8067185085919695
2025-04-28 20:35:00,94595.26,94600.01,94595.26,94595.27,0.85659,94599.11776384537,94616.53397267732,94641.6538600565,45.321334331967606,-23.23867998844071,-21.052782115730963,-2.185897872709745
2025-04-28 20:36:00,94595.27,94600.01,94595.27,94600.0,0.57371,94599.27817041893,94614.9593086128,94640.0203753484,46.05714644330867,-21.75480558368145,-21.193186809321062,-0.5616187743603831
2025-04-28 20:37:00,94600.01,94615.9,94595.27,94615.9,1.38813,94602.30032125184,94615.04889826872,94639.07447827591,48.5629429733446,-19.07593184111465,-20.769735815679784,1.6938039745651317
2025-04-28 20:38:00,94615.9,94629.49,94615.89,94629.49,0.68505,94607.24389920603,94616.42424129076,94638.69861638275,50.67211218072482,-15.675607036042493,-19.750910059752325,4.075303023709832
2025-04-28 20:39:00,94629.49,94643.26,94629.49,94643.26,0.97895,94613.79228116856,94618.9800278345,94638.87749417164,52.784711448306,-11.73443396044604,-18.14761483989107,6.413180879445029
2025-04-28 20:40:00,94643.25,94660.0,94621.37,94621.38,3.54864,94615.17186641064,94619.20859661217,94638.19131792962,49.18045867917728,-10.258307659518325,-16.56975340381652,6.311445744298197
2025-04-28 20:41:00,94621.38,94621.38,94575.97,94575.98,1.84245,94608.04607251778,94615.091587411,94635.75165840298,42.66985219926462,-12.606547080053131,-15.777112139063844,3.170565059010711
2025-04-28 20:42:00,94575.97,94575.98,94542.13,94550.38,8.95864,94597.56133206,94608.92857908616,94632.40375023033,39.49488988719519,-16.344836687814677,-15.890657048814012,-0.4541796390006656
2025-04-28 20:43:00,94550.38,94550.38,94469.05,94469.05,4.21449,94574.1956353218,94595.60680964938,94625.99772080952,31.480734144957744,-25.575293369824067,-17.827584313016025,-7.747709056808041
2025-04-28 20:44:00,94469.05,94469.06,94462.52,94462.52,0.96691,94553.8909743542,94582.93187539706,94619.58682979738,30.937915186311248,-33.03658799678669,-20.86938504977016,-12.167202947016534
2025-04-28 20:45:00,94462.52,94462.53,94420.71,94450.0,17.60221,94535.0017062898,94570.2716967878,94612.93636588375,29.874301903484493,-39.50459275585308,-24.596426590986745,-14.908166164866335
2025-04-28 20:46:00,94450.0,94499.99,94449.99,94486.14,4.77042,94526.11775969164,94562.25915423658,94607.96395937853,36.64512192815319,-41.23896009978489,-27.924933292746378,-13.314026807038513
2025-04-28 20:47:00,94486.15,94486.15,94412.05,94412.05,5.24465,94505.37816702043,94547.95352049977,94600.28105901074,30.206161668300485,-48.038148644482135,-31.94757636309353,-16.090572281388603
2025-04-28 20:48:00,94412.05,94429.38,94412.05,94429.38,6.08857,94491.56031847124,94536.6608042617,94593.5790566966,33.16438640606542,-51.43525478467927,-35.84511204741068,-15.590142737268591
2025-04-28 20:49:00,94429.38,94429.38,94413.99,94413.99,2.29966,94477.45662420374,94524.97787052247,94586.53634859086,31.87241245131016,-54.73834073741455,-39.623757785411456,-15.11458295200309
2025-04-28 20:50:00,94413.99,94432.0,94413.99,94425.12,1.41647,94467.94087434853,94515.4675971394,94580.20629570496,33.87857099147445,-55.81456658942625,-42.861919546214416,-12.952647043211831
2025-04-28 20:51:00,94425.12,94425.12,94373.35,94402.21,5.64138,94455.98980628516,94504.6811593166,94573.22604881455,31.802608099768847,-57.84927839267766,-45.85939131550707,-11.989887077170591
2025-04-28 20:52:00,94402.21,94409.53,94402.21,94409.52,2.76081,94447.54075059696,94495.61819176264,94566.806203763,33.208946284967,-58.20104087793152,-48.32772122799196,-9.87331964993956
2025-04-28 20:53:00,94409.52,94409.53,94409.52,94409.53,0.4113,94440.62970503386,94487.41931635668,94560.6385094978,33.21097534272902,-57.812580820784206,-50.22469314655041,-7.587887674233798
2025-04-28 20:54:00,94409.52,94414.25,94409.52,94414.24,0.98752,94435.83157684589,94480.44985765606,94554.89739147828,34.224526535358386,-56.47367244756606,-51.47448900675354,-4.999183440812523
2025-04-28 20:55:00,94414.25,94419.5,94393.88,94408.99,9.20892,94430.95129014662,94473.64415692692,94549.17553298891,33.61223111888818,-55.1998989648564,-52.21957099837411,-2.9803279664822924
2025-04-28 20:56:00,94408.99,94423.0,94408.99,94423.0,1.21986,94429.50560102906,94468.82090388628,94544.22747287172,36.85862428073184,-52.45526277224417,-52.26670935314812,-0.1885534190960456
2025-04-28 20:57:00,94422.99,94499.99,94422.99,94499.99,2.2486,94442.32094629647,94471.78938923044,94542.492670014,51.03030370865544,-43.56547358690296,-50.52646219989909,6.96098861299614
2025-04-28 20:58:00,94499.98,94499.99,94483.27,94499.98,2.99746,94452.80441060622,94474.4742093037,94540.82550648403,51.02870167305567,-36.1048641273228,-47.64214258538384,11.53727845806104
2025-04-28 20:59:00,94499.98,94499.99,94469.66,94469.67,2.53492,94455.87088140508,94474.0166655605,94538.03509446509,46.28561889695206,-32.26609758060658,-44.566933584428384,12.3008360038218
2025-04-28 21:00:00,94469.66,94469.67,94469.66,94469.66,0.48834,94458.37799387689,94473.60174503092,94535.35371821155,46.28409035745643,-28.891609857906587,-41.43186883912403,12.54025898121744
2025-04-28 21:01:00,94469.66,94469.67,94469.66,94469.67,0.37614,94460.43108589924,94473.22729312324,94532.77788612484,46.28600066267695,-25.917733609545397,-38.32904179320831,12.41130818366291
2025-04-28 21:02:00,94469.67,94510.79,94469.66,94498.07,5.55985,94467.27452482666,94475.59326520674,94531.41679255132,51.555258984494,-21.02688773280533,-34.86861098112772,13.84172324832238
2025-04-28 21:03:00,94498.08,94517.74,94498.07,94517.74,0.72325,94476.45006576726,94479.60723994896,94530.88044774538,54.858276241080056,-15.386288966314169,-30.97214657816501,15.58585761185084
2025-04-28 21:04:00,94517.74,94547.41,94517.73,94540.0,1.99071,94488.00459926412,94485.3589313824,94531.23807724557,58.3215089512913,-9.01594760834996,-26.580906784202,17.56495917585204
2025-04-28 21:05:00,94540.0,94540.0,94507.63,94537.74,5.93019,94497.04739939792,94490.34760458408,94531.49305460848,57.836362931444825,-4.10247848049039,-22.08522112345968,17.98274264296929
2025-04-28 21:06:00,94537.73,94550.0,94537.73,94537.74,1.15428,94504.44605405282,94494.86116605226,94531.73803285912,57.836362931444825,-0.2061425144347595,-17.709405401654696,17.503262887219936
2025-04-28 21:07:00,94537.74,94537.75,94461.34,94461.35,3.43591,94496.6104078614,94491.66962642824,94528.97771784505,43.61411555461759,-3.244897612108616,-14.81650384374548,11.571606231636864
2025-04-28 21:08:00,94461.34,94461.35,94416.93,94418.39,4.71329,94482.38851552297,94484.69061438744,94524.64094459623,37.96066597729139,-9.015718299895523,-13.65634673497549,4.6406284350799645
2025-04-28 21:09:00,94418.39,94466.11,94418.39,94466.11,4.58002,94479.42878542784,94482.92103206484,94522.3456134356,46.28920590589782,-9.627549684344558,-12.850587324849304,3.223037640504746
2025-04-28 21:10:00,94466.12,94466.12,94444.85,94454.35,3.53874,94474.86900625916,94480.19998139198,94519.67911879109,44.696743467206616,-10.935308749831163,-12.467531609845675,1.532222860014512
2025-04-28 21:11:00,94454.35,94454.36,94412.77,94412.77,2.98319,94463.5782778484,94473.77807840228,94515.48660432867,39.51987768567766,-15.15221048204694,-13.004467384285933,-2.1477430977610084
2025-04-28 21:12:00,94412.77,94412.78,94386.24,94386.24,7.15389,94449.51677278503,94465.44111855444,94510.41811004128,36.606562825275496,-20.399729383556405,-14.483519784140023,-5.91620959941638
2025-04-28 21:13:00,94386.24,94386.25,94367.09,94367.09,2.52635,94434.53008682412,94456.0743453588,94504.79739984356,34.62253867990451,-25.80619314534124,-16.74805445638027,-9.05813868896097
2025-04-28 21:14:00,94367.09,94367.1,94367.09,94367.09,1.17456,94422.26825285608,94447.59964580082,94499.3971096536,34.6225386799045,-29.74793890575529,-19.34803134625528,-10.399907559500017
2025-04-28 21:15:00,94367.1,94386.24,94367.09,94386.23,1.14823,94415.71584324588,94441.75491762933,94494.95918378484,38.48707087833352,-30.970355796031072,-21.672496236210435,-9.297859559820637
2025-04-28 21:16:00,94386.23,94386.24,94386.23,94386.24,0.65066,94410.35659901936,94436.467782617,94490.69568638151,38.48911668029988,-31.574353578485898,-23.65286770466553,-7.9214858738203695
2025-04-28 21:17:00,94386.23,94386.24,94386.22,94386.22,2.82202,94405.96812647038,94431.68227951064,94486.59860064108,38.48635979499616,-31.689344962709583,-25.26016315627434,-6.429181806435242
2025-04-28 21:18:00,94386.23,94386.23,94353.79,94353.8,8.47715,94396.48301256666,94424.26491955724,94481.39081238065,34.20888576924675,-34.00451661745319,-27.009033848510114,-6.995482768943077
2025-04-28 21:19:00,94353.79,94353.8,94353.79,94353.79,1.67232,94388.72064664544,94417.55302245652,94476.38685895396,34.207622851360526,-35.43167940544663,-28.69356295989742,-6.73811644554921
2025-04-28 21:20:00,94353.8,94353.8,94353.79,94353.8,0.79739,94382.37143816444,94411.4813060321,94471.57953115185,34.21023849865006,-36.1452493458346,-30.18390023708486,-5.96134910874974
2025-04-28 21:21:00,94353.8,94367.79,94353.79,94367.78,3.34671,94379.71844940726,94407.3192768862,94467.50896130274,37.92565578119992,-35.17718876527215,-31.18255794272232,-3.99463082254983
2025-04-28 21:22:00,94367.79,94367.79,94367.78,94367.78,0.72033,94377.5478222423,94403.55363146846,94463.5980216438,37.92565578119992,-34.0178570994176,-31.749617774061377,-2.26823932535622
2025-04-28 21:23:00,94367.78,94375.08,94367.78,94375.07,1.21514,94377.09730910732,94400.84090466192,94460.12633452052,39.9757131634016,-32.140342465485446,-31.827762712346196,-0.3125797531392535
2025-04-28 21:24:00,94375.07,94428.0,94375.07,94428.0,1.65837,94386.35234381507,94403.42748517032,94458.8664782648,52.29480294459511,-26.080747325337143,-30.678359634944385,4.597612309607239
2025-04-28 21:25:00,94428.0,94432.89,94428.0,94428.16,3.14618,94393.9537358487,94405.78296277314,94457.66230264658,52.32665445370624,-21.023221248862683,-28.747331957728044,7.724110708865361
2025-04-28 21:26:00,94428.16,94432.9,94428.16,94432.89,1.63794,94401.03305660348,94408.36458536616,94456.69083979772,53.31892703483016,-16.44386923739512,-26.28663941366146,9.842770176266342
2025-04-28 21:27:00,94432.89,94432.9,94432.89,94432.9,0.44458,94406.82704631193,94410.70129152178,94455.757865688,53.321139106289806,-12.667865590381552,-23.562884649005483,10.89501905862393
2025-04-28 21:28:00,94432.89,94432.9,94396.37,94396.38,4.01455,94404.92758334611,94409.3373589959,94453.42932193552,44.944816640098026,-12.478371387260268,-21.34598199665644,8.867610609396174
2025-04-28 21:29:00,94396.37,94396.38,94396.37,94396.37,0.74149,94403.37165910137,94408.10237242484,94451.19170146744,44.94273470407608,-12.188501326279948,-19.514485862581143,7.3259845363011955
2025-04-28 21:30:00,94396.37,94413.59,94396.37,94405.65,9.17991,94403.78590290112,94407.86881314628,94449.4057523903,47.37875844419063,-11.082209952845004,-17.828030680633915,6.74582072778891
2025-04-28 21:31:00,94405.64,94420.69,94405.64,94418.55,3.13778,94406.47028419182,94408.88606903712,94448.1957228848,50.64765438839721,-9.060104632299044,-16.074445470966943,7.0143408386678985
2025-04-28 21:32:00,94418.55,94418.56,94399.25,94399.25,2.57308,94405.15750524784,94407.96834817644,94446.27628277168,46.03953988143677,-8.912186165995081,-14.64199360997257,5.729807443977489
2025-04-28 21:33:00,94399.26,94399.26,94360.0,94360.0,1.98468,94396.94704974824,94403.3999340644,94442.89289913356,38.38979790645461,-11.825786385670654,-14.078752165112189,2.252965779441533
2025-04-28 21:34:00,94360.01,94360.01,94355.35,94355.36,6.79945,94389.38576797582,94398.82470224876,94439.46023642246,37.59454789983285,-14.343897254220792,-14.131781182933908,-0.2121160712868839
2025-04-28 21:35:00,94355.36,94355.36,94345.86,94345.87,7.28142,94381.47381016205,94393.78139727269,94435.79003107257,35.95407561260313,-16.91034996030794,-14.687494938408715,-2.2228550218992247
2025-04-28 21:36:00,94345.88,94351.15,94345.87,94351.14,2.86312,94375.95857195074,94389.72031181814,94432.47042201088,37.58290892387924,-18.307994103699457,-15.411594771466865,-2.8963993322325923
2025-04-28 21:37:00,94351.14,94351.15,94322.04,94322.04,4.61085,94366.15519523242,94383.27456783544,94428.13981722614,32.64573277085037,-21.515743855881738,-16.632424588349842,-4.883319267531896
2025-04-28 21:38:00,94322.04,94322.05,94305.95,94305.96,2.35604,94355.21061428108,94375.91127566063,94423.34845184472,30.278705437848696,-25.06647948673344,-18.319235568026563,-6.747243918706879
2025-04-28 21:39:00,94305.96,94339.16,94305.95,94339.15,8.73743,94352.2905025936,94372.4102017882,94420.04655177238,39.95596927265906,-24.91510165350337,-19.638408785121925,-5.276692868381446
2025-04-28 21:40:00,94339.16,94428.58,94339.16,94383.6,5.4256,94357.98313848568,94373.475896856,94418.61727523227,49.97111281561169,-20.966699058757516,-19.904066839849044,-1.062632218908469
2025-04-28 21:41:00,94383.61,94383.61,94380.95,94380.95,1.07801,94362.15893148827,94374.18771620306,94417.14012718396,49.44164563014722,-17.845680512371473,-19.49238957435353,1.646709061982058
2025-04-28 21:42:00,94380.96,94380.96,94369.4,94369.4,2.02838,94363.47548939948,94373.73174323131,94415.2679653336,47.09927792855128,-16.11843600436987,-18.8175988603568,2.6991628559869305
2025-04-28 21:43:00,94369.41,94369.41,94350.75,94350.76,2.20842,94361.16358223594,94371.54395816168,94412.73824120288,43.51615829584623,-16.068447446770733,-18.267768577639583,2.199321130868853
2025-04-28 21:44:00,94350.75,94373.07,94350.75,94373.06,3.68666,94363.32656728396,94371.68834309866,94411.18223174397,48.55820445081859,-14.067249033309054,-17.42766466877348,3.3604156354644275
2025-04-28 21:45:00,94373.07,94373.07,94350.69,94350.7,1.25379,94361.03082777777,94369.68945327976,94408.81037951868,44.28915125177604,-14.122751711824094,-16.766682077383603,2.643930365559509
2025-04-28 21:46:00,94350.7,94368.98,94349.65,94349.66,4.13419,94358.96340454544,94367.78188630073,94406.49075679248,44.09497136841826,-14.088256639864994,-16.23099698987988,2.1427403500148863
2025-04-28 21:47:00,94349.66,94370.68,94349.65,94349.65,2.15164,94357.27005826446,94366.05503998636,94404.26170750648,44.092969536677714,-13.901478373925784,-15.765093266689062,1.8636148927632783
2025-04-28 21:48:00,94349.65,94373.01,94349.65,94373.0,3.56297,94360.13004767091,94366.71646474958,94403.0357581925,49.82131675715126,-11.734042657044483,-14.958883144760147,3.224840487715664
2025-04-28 21:49:00,94373.0,94373.01,94373.0,94373.01,0.40168,94362.47185718529,94367.31584905914,94401.85827747908,49.82368790942922,-9.901390255981823,-13.947384567004484,4.04599431102266
2025-04-28 21:50:00,94373.0,94380.87,94373.0,94380.87,1.99983,94365.81697406068,94368.60672057731,94401.03520777402,51.75349233076833,-7.725706577024539,-12.703048969008496,4.977342391983957
2025-04-28 21:51:00,94380.87,94458.38,94380.86,94458.37,5.18821,94382.64479695872,94377.15560433186,94403.28363099856,65.7435785726778,0.2492673204687889,-10.11258571111304,10.361853031581829
2025-04-28 21:52:00,94458.37,94549.99,94458.37,94538.53,17.17995,94410.98756114804,94392.5245943955,94408.5874101751,74.10690668126226,12.889155504322844,-5.512237468025863,18.401392972348702
2025-04-28 21:53:00,94538.54,94538.54,94506.43,94506.43,5.2647,94428.3407318484,94403.3727282626,94412.42437448195,67.04774210681941,20.08463307849888,-0.3928633587209145,20.4774964372198
2025-04-28 21:54:00,94506.43,94506.44,94497.19,94497.19,0.97622,94440.85878060322,94412.3077065233,94415.74851665914,65.12468629871567,24.7561367838789,4.6369366697990495,20.11920011407985
2025-04-28 21:55:00,94497.19,94503.14,94497.19,94503.13,3.34963,94452.18082049357,94420.95744875916,94419.17524149604,65.80371144983151,28.607871746396995,9.43112368511864,19.17674806127836
2025-04-28 21:56:00,94503.13,94516.1,94497.19,94516.1,3.03051,94463.80248949472,94430.01864411542,94422.97621241777,67.30078546788918,32.334241056101746,14.01174715931526,18.322493896786487
2025-04-28 21:57:00,94516.1,94516.1,94516.09,94516.09,0.65133,94473.30930958658,94438.21591610444,94426.62773349942,67.29833914739154,34.88448207019246,18.1862941414907,16.698187928701763
2025-04-28 21:58:00,94516.1,94516.1,94516.09,94516.09,0.59982,94481.08761693448,94445.63249552304,94430.13605767592,67.29833914739154,36.48499019152951,21.846033351498463,14.638956840031042
2025-04-28 21:59:00,94516.1,94549.98,94516.09,94549.97,3.44305,94493.61168658276,94455.56940071132,94434.83542796312,71.38525642864056,40.02584424454835,25.48199553010844,14.54384871443991
2025-04-28 22:00:00,94549.97,94606.79,94535.91,94606.79,20.635,94514.18956174952,94469.97136254834,94441.5787445136,76.65473216889625,46.876532243404654,29.760902872767687,17.115629370636967
2025-04-28 22:01:00,94606.79,94607.92,94543.39,94553.8,14.83362,94521.39145961324,94477.95504230564,94445.97957806208,64.69025355055386,47.482552387882606,33.30523277579067,14.177319612091935
2025-04-28 22:02:00,94553.8,94558.58,94486.0,94497.15,11.79102,94516.98392150174,94479.78313351462,94447.98626127532,54.83624002347392,42.89715446815535,35.223617114263604,7.673537353891746
2025-04-28 22:03:00,94497.15,94513.19,94494.13,94494.14,3.82319,94512.8304812287,94481.15045413226,94449.79621181356,54.362408170363736,38.57563581917202,35.89402085524529,2.6816149639267337
2025-04-28 22:04:00,94494.13,94565.22,94494.13,94552.02,3.27157,94519.95584827804,94487.89993469109,94453.80498782088,61.28924470815086,39.36743020164431,36.58870272452509,2.7787274771192187
2025-04-28 22:05:00,94552.03,94619.05,94529.96,94619.04,8.43705,94537.97114859112,94500.3894647205,94460.28479222006,67.44987878656175,44.88547502893198,38.24805718540647,6.637417843525512
2025-04-28 22:06:00,94619.04,94710.64,94619.04,94665.72,20.20546,94561.19821248364,94516.13522998522,94468.3410748781,70.92110399069473,52.42097482206009,41.0826407127372,11.338334109322894
2025-04-28 22:07:00,94665.73,94678.02,94644.23,94644.24,5.77876,94576.2967193048,94528.33568427234,94475.2390719417,67.36127923072375,56.0139621263952,44.0689049954688,11.9450571309264
2025-04-28 22:08:00,94644.23,94644.24,94635.0,94635.0,2.14363,94586.97004306754,94538.49419053212,94481.50420637536,65.83053409450176,57.45355090186058,46.74583417674716,10.70771672511342
2025-04-28 22:09:00,94635.01,94638.82,94562.59,94638.82,11.80104,94596.39730796436,94548.04902952908,94487.67345318418,66.17277741299904,58.231421869510086,49.04295171529975,9.188470154210336
2025-04-28 22:10:00,94638.81,94640.26,94560.29,94640.25,4.82642,94604.37052469813,94556.83007433584,94493.65684717696,66.30881859161315,58.291333062166814,50.89262798467317,7.398705077493645
2025-04-28 22:11:00,94640.25,94659.97,94636.45,94659.97,1.9614,94614.47952020756,94566.65292439908,94500.1789316014,68.2076327765821,59.247088748030365,52.56352013734461,6.683568610685754
2025-04-28 22:12:00,94659.97,94659.98,94650.0,94650.0,3.18593,94620.93778926072,94574.59074112296,94506.05426761702,66.17693266859243,58.52539204893401,53.75589451966249,4.769497529271519
2025-04-28 22:13:00,94650.0,94660.0,94623.03,94659.99,4.69946,94628.0381912133,94582.72400387315,94512.09096300458,67.22973721587995,58.08992720434617,54.622701056599226,3.467226147746942
2025-04-28 22:14:00,94659.99,94660.0,94640.92,94640.92,2.65917,94630.38033826544,94588.26647969476,94517.14308210244,63.186502381331806,55.5655040103884,54.81126164735706,0.7542423630313309
2025-04-28 22:15:00,94640.93,94640.93,94625.07,94625.07,1.03719,94629.41482221716,94591.7715768667,94521.37551025528,59.958868695539685,51.69006698936573,54.1870227157588,-2.496955726393068
2025-04-28 22:16:00,94625.07,94625.08,94625.07,94625.07,0.51214,94628.62485454133,94594.94285526036,94525.4419608335,59.958868695539685,48.06469534053758,52.96255724071456,-4.897861900176977
2025-04-28 22:17:00,94625.07,94708.24,94620.8,94670.44,7.99891,94636.22760826108,94602.13305952126,94531.12815844789,65.7644545772473,48.29581789099029,52.02920937076971,-3.7333914797794208
2025-04-28 22:18:00,94670.45,94684.52,94542.62,94542.63,5.78616,94619.20986130452,94596.4661014716,94531.57921105776,45.6740084282685,37.7308476055623,49.16953701772823,-11.438689412165928
2025-04-28 22:19:00,94542.62,94548.74,94515.07,94515.07,6.54404,94600.27534106732,94588.71409180763,94530.9317910163,42.64848169224449,26.824949545960408,44.70061952337467,-17.875669977414262
2025-04-28 22:20:00,94515.07,94515.08,94480.0,94480.0,2.2289,94578.4070972369,94578.36036877836,94528.9344658784,39.09919620926858,15.177138250903226,38.79592326888038,-23.618785017977157
2025-04-28 22:21:00,94480.0,94492.51,94480.0,94481.68,5.21333,94560.82035228472,94569.15271460898,94527.08134956946,39.35954645871078,6.012418424259522,32.23922229995621,-26.22680387569669
2025-04-28 22:22:00,94481.68,94507.0,94481.68,94507.0,3.23732,94551.0348336875,94563.23340845577,94526.29384566475,43.29415815594518,0.7833938486874104,25.94805660970245,-25.16466276101504
2025-04-28 22:23:00,94507.0,94512.0,94506.99,94511.99,1.65744,94543.93577301704,94558.35308384092,94525.73291054064,44.06443876575274,-2.924285164641333,20.173588254833696,-23.09787341947503
